Date,Open,High,Low,Close,Adj Close,Volume
02/05/2017,6102.509766,6102.720215,6081.560059,6095.370117,6095.370117,2146730000
03/05/2017,6075.040039,6076.959961,6053.279785,6072.549805,6072.549805,2149360000
04/05/2017,6075.060059,6080.819824,6054.330078,6075.339844,6075.339844,2056270000
05/05/2017,6091.689941,6100.759766,6067.160156,6100.759766,6100.759766,1899570000
08/05/2017,6100.660156,6106.120117,6083.060059,6102.660156,6102.660156,1909710000
09/05/2017,6111.819824,6133,6107.589844,6120.589844,6120.589844,1997490000
10/05/2017,6121.640137,6131.640137,6103.870117,6129.140137,6129.140137,2108000000
11/05/2017,6110.049805,6120.200195,6075.680176,6115.959961,6115.959961,1950910000
12/05/2017,6119.27002,6122.839844,6105.419922,6121.22998,6121.22998,1740960000
15/05/2017,6128.109863,6153.040039,6124.790039,6149.669922,6149.669922,1850790000
16/05/2017,6160.52002,6170.160156,6139.100098,6169.870117,6169.870117,1999330000
17/05/2017,6108.620117,6122.870117,6009.47998,6011.240234,6011.240234,2347480000
18/05/2017,5998.459961,6073.450195,5996.810059,6055.129883,6055.129883,2131520000
19/05/2017,6070.22998,6106.549805,6070.22998,6083.700195,6083.700195,1905520000
22/05/2017,6098.25,6135.919922,6097.240234,6133.620117,6133.620117,1726230000
23/05/2017,6149.549805,6150.910156,6121.790039,6138.709961,6138.709961,1705860000
24/05/2017,6154.180176,6166.089844,6139.330078,6163.02002,6163.02002,1666050000
25/05/2017,6183.02002,6217.339844,6174.52002,6205.259766,6205.259766,1767690000
26/05/2017,6207.040039,6211.52002,6196.660156,6210.189941,6210.189941,1571040000
30/05/2017,6204.180176,6217.129883,6200.410156,6203.189941,6203.189941,1688480000
31/05/2017,6221.629883,6221.990234,6164.069824,6198.52002,6198.52002,2209400000
01/06/2017,6215.910156,6247.069824,6200.450195,6246.830078,6246.830078,1943610000
02/06/2017,6261.589844,6308.759766,6253.77002,6305.799805,6305.799805,1820000000
05/06/2017,6305.470215,6310.620117,6292.149902,6295.680176,6295.680176,1739820000
06/06/2017,6281.879883,6304.209961,6269.870117,6275.060059,6275.060059,1889690000
07/06/2017,6290.439941,6302.779785,6267.180176,6297.379883,6297.379883,1822270000
08/06/2017,6311.72998,6324.060059,6282.930176,6321.759766,6321.759766,2128780000
09/06/2017,6330.25,6341.700195,6137.680176,6207.919922,6207.919922,3152050000
12/06/2017,6153.560059,6183.810059,6110.669922,6175.459961,6175.459961,2586540000
13/06/2017,6206.120117,6226.410156,6180.040039,6220.370117,6220.370117,2062110000
14/06/2017,6237.459961,6237.529785,6153.549805,6194.890137,6194.890137,1940440000
15/06/2017,6127.049805,6170.149902,6107.850098,6165.5,6165.5,1858130000
16/06/2017,6154.279785,6161.560059,6125.5,6151.759766,6151.759766,3120640000
19/06/2017,6196.850098,6243.310059,6194,6239.009766,6239.009766,1976970000
20/06/2017,6229.620117,6234.009766,6186.939941,6188.029785,6188.029785,2570130000
21/06/2017,6202.75,6236.660156,6200.859863,6233.950195,6233.950195,2401440000
22/06/2017,6239.149902,6257.680176,6221.959961,6236.689941,6236.689941,2170250000
23/06/2017,6234.350098,6269.370117,6218.779785,6265.25,6265.25,2704600000
26/06/2017,6292.72998,6303.450195,6233.430176,6247.149902,6247.149902,2150630000
27/06/2017,6227.899902,6234.319824,6146.620117,6146.620117,6146.620117,2181830000
28/06/2017,6173.100098,6238.290039,6144.799805,6234.410156,6234.410156,2069400000
29/06/2017,6215.490234,6216.600098,6087.810059,6144.350098,6144.350098,2402250000
30/06/2017,6166.839844,6170.629883,6129.040039,6140.419922,6140.419922,1998330000
03/07/2017,6173.290039,6177.359863,6106.120117,6110.060059,6110.060059,1099560000
05/07/2017,6122.060059,6163.620117,6100.419922,6150.859863,6150.859863,1872130000
06/07/2017,6109.600098,6127.97998,6081.959961,6089.459961,6089.459961,1990590000
07/07/2017,6111.209961,6164.939941,6111.209961,6153.080078,6153.080078,1700630000
10/07/2017,6156.029785,6191.27002,6141.830078,6176.390137,6176.390137,1675470000
11/07/2017,6171.25,6200.580078,6149.870117,6193.299805,6193.299805,1808110000
12/07/2017,6238.899902,6265.640137,6236.819824,6261.169922,6261.169922,1820550000
13/07/2017,6269.100098,6281.450195,6251.259766,6274.439941,6274.439941,1803810000
14/07/2017,6289.080078,6321.759766,6278.700195,6312.470215,6312.470215,1608120000
17/07/2017,6320.350098,6330.970215,6307.339844,6314.430176,6314.430176,1558030000
18/07/2017,6304.819824,6344.549805,6291.069824,6344.310059,6344.310059,1762400000
19/07/2017,6363.240234,6387.72998,6362.189941,6385.040039,6385.040039,1862910000
20/07/2017,6396.459961,6398.259766,6365.680176,6390,6390,1818880000
21/07/2017,6383.049805,6388.779785,6365.120117,6387.75,6387.75,1797100000
24/07/2017,6387.819824,6417.700195,6380.609863,6410.810059,6410.810059,1735520000
25/07/2017,6407.589844,6425.450195,6396.870117,6412.169922,6412.169922,1925230000
26/07/2017,6425.930176,6432.379883,6416.299805,6422.75,6422.75,1988040000
27/07/2017,6459.759766,6460.839844,6318.620117,6382.189941,6382.189941,2483560000
28/07/2017,6350.27002,6379.700195,6337.220215,6374.680176,6374.680176,1860770000
31/07/2017,6394.689941,6396.589844,6338.790039,6348.120117,6348.120117,1891710000
01/08/2017,6372.160156,6375.75,6345.75,6362.939941,6362.939941,1812590000
02/08/2017,6393.100098,6394.209961,6313.430176,6362.649902,6362.649902,2104130000
03/08/2017,6366.240234,6368.529785,6331.140137,6340.339844,6340.339844,2113440000
04/08/2017,6350.790039,6361.490234,6329.72998,6351.560059,6351.560059,1907170000
07/08/2017,6361.060059,6386.029785,6356.22998,6383.77002,6383.77002,1701550000
08/08/2017,6373.330078,6423.350098,6355.879883,6370.459961,6370.459961,1914670000
09/08/2017,6322.919922,6355.040039,6309.439941,6352.330078,6352.330078,2033760000
10/08/2017,6312.649902,6318.279785,6214.410156,6216.870117,6216.870117,2204700000
11/08/2017,6222.180176,6266.890137,6216.189941,6256.560059,6256.560059,1794850000
14/08/2017,6306.109863,6346.830078,6305.549805,6340.22998,6340.22998,1698560000
15/08/2017,6350.509766,6350.740234,6324.75,6333.009766,6333.009766,1580060000
16/08/2017,6348.109863,6374.560059,6330.27002,6345.109863,6345.109863,1804730000
17/08/2017,6322.720215,6334.22998,6221.910156,6221.910156,6221.910156,2041220000
18/08/2017,6222.459961,6254.220215,6193.379883,6216.529785,6216.529785,1964590000
21/08/2017,6216.319824,6226.930176,6177.189941,6213.129883,6213.129883,1576070000
22/08/2017,6241.209961,6302.839844,6241.209961,6297.47998,6297.47998,1597700000
23/08/2017,6263.470215,6291.299805,6263.290039,6278.410156,6278.410156,1533220000
24/08/2017,6294.819824,6302.850098,6244.569824,6271.330078,6271.330078,1616780000
25/08/2017,6293.810059,6308.720215,6257.100098,6265.640137,6265.640137,1442900000
28/08/2017,6286.009766,6292.259766,6267.850098,6283.02002,6283.02002,1558690000
29/08/2017,6228.899902,6311.259766,6228.72998,6301.890137,6301.890137,1637640000
30/08/2017,6308.680176,6374.470215,6303.569824,6368.310059,6368.310059,1712070000
31/08/2017,6385.799805,6435.27002,6383.580078,6428.660156,6428.660156,1885710000
01/09/2017,6442.169922,6449.649902,6417.870117,6435.330078,6435.330078,1488040000
05/09/2017,6414.819824,6426.509766,6334.589844,6375.569824,6375.569824,1886950000
06/09/2017,6394.350098,6407.399902,6356.200195,6393.310059,6393.310059,1906030000
07/09/2017,6402.939941,6413.069824,6379.810059,6397.870117,6397.870117,1998380000
08/09/2017,6389.649902,6391.410156,6354.959961,6360.189941,6360.189941,1785560000
11/09/2017,6411.180176,6439.109863,6410.709961,6432.259766,6432.259766,1819300000
12/09/2017,6448.810059,6455.029785,6429.540039,6454.279785,6454.279785,1745090000
13/09/2017,6440.720215,6460.419922,6433.200195,6460.189941,6460.189941,1942090000
14/09/2017,6439.459961,6455.319824,6424.040039,6429.080078,6429.080078,1809170000
15/09/2017,6426.160156,6464.27002,6419.649902,6448.470215,6448.470215,2821110000
18/09/2017,6460.100098,6477.77002,6438.410156,6454.640137,6454.640137,1874440000
19/09/2017,6465.569824,6467.790039,6446.75,6461.319824,6461.319824,1809710000
20/09/2017,6459.740234,6466.049805,6414.22998,6456.040039,6456.040039,2052520000
21/09/2017,6448.569824,6448.569824,6405.299805,6422.689941,6422.689941,1772790000
22/09/2017,6401.439941,6429.540039,6400.810059,6426.919922,6426.919922,1639100000
25/09/2017,6403.109863,6408.049805,6343.959961,6370.589844,6370.589844,2050410000
26/09/2017,6391.850098,6405,6364.569824,6380.160156,6380.160156,1926420000
27/09/2017,6414.370117,6472.649902,6405.359863,6453.259766,6453.259766,2053720000
28/09/2017,6437.959961,6456.22998,6427.660156,6453.450195,6453.450195,1828570000
29/09/2017,6461.279785,6497.97998,6454.859863,6495.959961,6495.959961,1967720000
02/10/2017,6506.080078,6527.220215,6484.140137,6516.720215,6516.720215,1977030000
03/10/2017,6523.740234,6532.180176,6509.709961,6531.709961,6531.709961,1969320000
04/10/2017,6521.959961,6546.459961,6513.120117,6534.629883,6534.629883,1938440000
05/10/2017,6552.870117,6587.209961,6547.649902,6585.359863,6585.359863,1875670000
06/10/2017,6566.950195,6590.180176,6566.839844,6590.180176,6590.180176,1742470000
09/10/2017,6597.370117,6599.339844,6572.439941,6579.72998,6579.72998,1490620000
10/10/2017,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1799400000
11/10/2017,6586.72998,6604.209961,6577.990234,6603.549805,6603.549805,1830360000
12/10/2017,6594.759766,6613.5,6586.319824,6591.509766,6591.509766,2000470000
13/10/2017,6613.209961,6616.580078,6602.200195,6605.799805,6605.799805,1756150000
16/10/2017,6622.549805,6632.5,6607.029785,6624,6624,1629480000
17/10/2017,6621.419922,6628.600098,6613.209961,6623.660156,6623.660156,1647240000
18/10/2017,6634.259766,6635.52002,6613.549805,6624.220215,6624.220215,1734030000
19/10/2017,6583.700195,6605.290039,6558.529785,6605.069824,6605.069824,1823860000
20/10/2017,6633.370117,6640.029785,6622.919922,6629.049805,6629.049805,1794810000
23/10/2017,6641.569824,6641.569824,6581.149902,6586.830078,6586.830078,1809320000
24/10/2017,6598.609863,6611.899902,6582.060059,6598.430176,6598.430176,1842640000
25/10/2017,6587.220215,6600.640137,6517.930176,6563.890137,6563.890137,2190720000
26/10/2017,6567.589844,6582.759766,6550.029785,6556.77002,6556.77002,2108210000
27/10/2017,6635.029785,6708.129883,6625.779785,6701.259766,6701.259766,2403600000
30/10/2017,6693.77002,6727.390137,6677.149902,6698.959961,6698.959961,2013640000
31/10/2017,6713.709961,6737.75,6705.790039,6727.669922,6727.669922,2043890000
01/11/2017,6758.640137,6759.660156,6691.47998,6716.529785,6716.529785,2056860000
02/11/2017,6709.390137,6719.970215,6677.549805,6714.939941,6714.939941,2262940000
03/11/2017,6737.089844,6765.140137,6712.930176,6764.439941,6764.439941,2195010000
06/11/2017,6763.299805,6790.669922,6763.169922,6786.439941,6786.439941,2166470000
07/11/2017,6785.439941,6795.52002,6750.350098,6767.779785,6767.779785,2205270000
08/11/2017,6764.850098,6791.649902,6753.339844,6789.120117,6789.120117,2110990000
09/11/2017,6737.450195,6758.930176,6687.279785,6750.049805,6750.049805,2235180000
10/11/2017,6736.390137,6757.339844,6727.350098,6750.939941,6750.939941,1973970000
13/11/2017,6727.390137,6766.299805,6723.430176,6757.600098,6757.600098,1973790000
14/11/2017,6733.870117,6743.629883,6709.27002,6737.870117,6737.870117,1983830000
15/11/2017,6700.680176,6725.319824,6667.310059,6706.209961,6706.209961,1908660000
16/11/2017,6742.339844,6806.669922,6742.339844,6793.290039,6793.290039,2002920000
17/11/2017,6794.450195,6797.75,6777.430176,6782.790039,6782.790039,1988090000
20/11/2017,6789.279785,6795.830078,6779.490234,6790.709961,6790.709961,1800880000
21/11/2017,6820.549805,6862.660156,6820.02002,6862.47998,6862.47998,1883550000
22/11/2017,6869.529785,6874.52002,6859.279785,6867.359863,6867.359863,1588200000
24/11/2017,6878.109863,6890.02002,6873.740234,6889.160156,6889.160156,848520000
27/11/2017,6889.910156,6897.430176,6867.890137,6878.52002,6878.52002,1773400000
28/11/2017,6893.720215,6914.189941,6866.209961,6912.359863,6912.359863,2000410000
29/11/2017,6907.279785,6908.330078,6793.950195,6824.390137,6824.390137,2452860000
30/11/2017,6852.799805,6888.649902,6838.47998,6873.970215,6873.970215,2458580000
01/12/2017,6844.040039,6872.169922,6737.160156,6847.589844,6847.589844,2293570000
04/12/2017,6897.129883,6899.22998,6770.689941,6775.370117,6775.370117,2426570000
05/12/2017,6759.140137,6836.450195,6752.319824,6762.209961,6762.209961,2083540000
06/12/2017,6742.069824,6787.419922,6734.129883,6776.379883,6776.379883,1891850000
07/12/2017,6785.740234,6829.290039,6778.200195,6812.839844,6812.839844,1934120000
08/12/2017,6859.950195,6870.47998,6831.609863,6840.080078,6840.080078,1806040000
11/12/2017,6847.640137,6879.799805,6844.879883,6875.080078,6875.080078,1818970000
12/12/2017,6872.709961,6884.799805,6856.299805,6862.319824,6862.319824,1861560000
13/12/2017,6880.410156,6897.620117,6871.870117,6875.799805,6875.799805,1919560000
14/12/2017,6887.379883,6901.129883,6851.629883,6856.529785,6856.529785,1985200000
15/12/2017,6871.549805,6945.819824,6871.450195,6936.580078,6936.580078,3510420000
18/12/2017,6980.399902,7003.890137,6975.540039,6994.759766,6994.759766,2144360000
19/12/2017,6991.25,6995.879883,6951.490234,6963.850098,6963.850098,2071060000
20/12/2017,6991.25,6991.25,6935.419922,6960.959961,6960.959961,1874550000
21/12/2017,6972.879883,6992.629883,6961.209961,6965.359863,6965.359863,1815620000
22/12/2017,6958.02002,6962.259766,6944.450195,6959.959961,6959.959961,1539250000
26/12/2017,6928.919922,6942.140137,6915.560059,6936.25,6936.25,1304340000
27/12/2017,6941.450195,6955.379883,6931.339844,6939.339844,6939.339844,1409540000
28/12/2017,6953.379883,6954.799805,6936.75,6950.160156,6950.160156,1311320000
29/12/2017,6952.609863,6954.97998,6903.390137,6903.390137,6903.390137,1571730000
02/01/2018,6937.649902,7006.910156,6924.080078,7006.899902,7006.899902,1914930000
03/01/2018,7017.069824,7069.149902,7016.700195,7065.529785,7065.529785,2166780000
04/01/2018,7089.5,7098.049805,7072.379883,7077.910156,7077.910156,2098890000
05/01/2018,7105.740234,7137.040039,7097.080078,7136.560059,7136.560059,2020900000
08/01/2018,7135.379883,7161.350098,7124.089844,7157.390137,7157.390137,2051430000
09/01/2018,7174.189941,7181.140137,7148.299805,7163.580078,7163.580078,2107300000
10/01/2018,7129.830078,7154.240234,7111.52002,7153.569824,7153.569824,2122740000
11/01/2018,7168.72998,7211.779785,7163.22998,7211.779785,7211.779785,2009740000
12/01/2018,7208.169922,7265.259766,7205.180176,7261.060059,7261.060059,1976200000
16/01/2018,7307.189941,7330.330078,7205.930176,7223.689941,7223.689941,2377140000
17/01/2018,7257.77002,7309.359863,7229.319824,7298.279785,7298.279785,2238070000
18/01/2018,7293.649902,7313.890137,7276.109863,7296.049805,7296.049805,2026220000
19/01/2018,7312,7336.379883,7297.279785,7336.379883,7336.379883,1997270000
22/01/2018,7338.040039,7408.029785,7332.810059,7408.029785,7408.029785,2106070000
23/01/2018,7424.950195,7465.390137,7423.180176,7460.290039,7460.290039,2119840000
24/01/2018,7474.160156,7486.319824,7376.75,7415.060059,7415.060059,2277010000
25/01/2018,7457.950195,7458.529785,7388.580078,7411.160156,7411.160156,2061450000
26/01/2018,7448.330078,7505.77002,7431.220215,7505.77002,7505.77002,2059010000
29/01/2018,7484.470215,7500.609863,7455.549805,7466.509766,7466.509766,2103380000
30/01/2018,7388.890137,7433.649902,7373.990234,7402.47998,7402.47998,2163980000
31/01/2018,7443.25,7453.990234,7381.120117,7411.47998,7411.47998,2407540000
01/02/2018,7377.169922,7441.089844,7362.279785,7385.859863,7385.859863,2291680000
02/02/2018,7347.589844,7364.430176,7238.180176,7240.950195,7240.950195,2587770000
05/02/2018,7165.959961,7277.359863,6967.529785,6967.529785,6967.529785,3106870000
06/02/2018,6837.560059,7126.549805,6824.819824,7115.879883,7115.879883,3131030000
07/02/2018,7086.200195,7170.339844,7051.529785,7051.97998,7051.97998,2366970000
08/02/2018,7067.299805,7073.990234,6776.77002,6777.160156,6777.160156,2707700000
09/02/2018,6863.339844,6917.009766,6630.669922,6874.490234,6874.490234,3155990000
12/02/2018,6936.680176,7023.620117,6879.689941,6981.959961,6981.959961,2240420000
13/02/2018,6942.160156,7025.680176,6938.160156,7013.509766,7013.509766,1816670000
14/02/2018,6979.240234,7152.049805,6977.069824,7143.620117,7143.620117,2211460000
15/02/2018,7200.75,7256.930176,7130.390137,7256.430176,7256.430176,2110700000
16/02/2018,7236.509766,7303.259766,7226.379883,7239.470215,7239.470215,2019830000
20/02/2018,7209.029785,7295.950195,7206,7234.310059,7234.310059,1911170000
21/02/2018,7258.47998,7338.640137,7218.109863,7218.22998,7218.22998,1946010000
22/02/2018,7252.459961,7280.930176,7194.839844,7210.089844,7210.089844,1911900000
23/02/2018,7261.350098,7337.830078,7232.5,7337.390137,7337.390137,1879460000
26/02/2018,7373.299805,7421.850098,7360.25,7421.459961,7421.459961,1866610000
27/02/2018,7416.169922,7438.089844,7330.350098,7330.350098,7330.350098,2155850000
28/02/2018,7371.410156,7386.799805,7273.009766,7273.009766,7273.009766,2373880000
01/03/2018,7274.75,7307.850098,7117.660156,7180.560059,7180.560059,2489040000
02/03/2018,7099.540039,7267.189941,7084.830078,7257.870117,7257.870117,2287320000
05/03/2018,7222.890137,7350.069824,7205.310059,7330.709961,7330.709961,2066350000
06/03/2018,7366.609863,7378.029785,7319.680176,7372.009766,7372.009766,2112570000
07/03/2018,7311.740234,7403.790039,7311.740234,7396.649902,7396.649902,2192230000
08/03/2018,7422.77002,7435.009766,7391.5,7427.950195,7427.950195,2272110000
09/03/2018,7475.97998,7560.810059,7469.029785,7560.810059,7560.810059,2302930000
12/03/2018,7581.040039,7609.100098,7563.439941,7588.319824,7588.319824,2294440000
13/03/2018,7627.52002,7637.27002,7492.97998,7511.009766,7511.009766,2448830000
14/03/2018,7539.779785,7544.890137,7473.899902,7496.810059,7496.810059,2104450000
15/03/2018,7509.240234,7525.439941,7463.189941,7481.740234,7481.740234,1991570000
16/03/2018,7504.370117,7514.209961,7473.680176,7481.990234,7481.990234,3046990000
19/03/2018,7419.200195,7421.22998,7285.27002,7344.240234,7344.240234,2327430000
20/03/2018,7353.25,7380.740234,7331.240234,7364.299805,7364.299805,1967690000
21/03/2018,7347.5,7415.660156,7325.350098,7345.290039,7345.290039,1988390000
22/03/2018,7257.549805,7303.189941,7164.379883,7166.680176,7166.680176,2347160000
23/03/2018,7170.680176,7194.310059,6992.669922,6992.669922,6992.669922,2390410000
26/03/2018,7125.200195,7225.830078,7022.339844,7220.540039,7220.540039,2326060000
27/03/2018,7255.470215,7255.540039,6963.680176,7008.810059,7008.810059,2325990000
28/03/2018,6978.299805,7036.089844,6901.069824,6949.22998,6949.22998,2518670000
29/03/2018,6984.660156,7120.459961,6935.779785,7063.450195,7063.450195,2554500000
02/04/2018,7016.169922,7044.709961,6805.959961,6870.120117,6870.120117,2394730000
03/04/2018,6924.350098,6963.709961,6835.22998,6941.279785,6941.279785,2328510000
04/04/2018,6811.77002,7059.290039,6811.77002,7042.109863,7042.109863,2254070000
05/04/2018,7099.25,7112.379883,7036.620117,7076.549805,7076.549805,2124660000
06/04/2018,6999.569824,7066.640137,6877.759766,6915.109863,6915.109863,2350540000
09/04/2018,6971.450195,7074.950195,6944.959961,6950.339844,6950.339844,2080900000
10/04/2018,7060.990234,7117.97998,7014.879883,7094.299805,7094.299805,2238770000
11/04/2018,7055,7128.540039,7055,7069.029785,7069.029785,1852120000
12/04/2018,7112.02002,7166,7105.089844,7140.25,7140.25,2021110000
13/04/2018,7179.620117,7183.620117,7078.140137,7106.649902,7106.649902,1743640000
16/04/2018,7153.870117,7178.509766,7115.850098,7156.279785,7156.279785,1795950000
17/04/2018,7215.120117,7298.589844,7206.549805,7281.100098,7281.100098,1913230000
18/04/2018,7292.379883,7319.580078,7259.899902,7295.240234,7295.240234,1893220000
19/04/2018,7258.609863,7277.450195,7215.169922,7238.060059,7238.060059,1963950000
20/04/2018,7220.640137,7222.990234,7123.490234,7146.129883,7146.129883,1921790000
23/04/2018,7173.990234,7195.720215,7094.430176,7128.600098,7128.600098,1737370000
24/04/2018,7160.77002,7171.669922,6961.52002,7007.350098,7007.350098,2149250000
25/04/2018,7009.990234,7030.740234,6926.970215,7003.740234,7003.740234,2026690000
26/04/2018,7080.490234,7143.939941,7055.660156,7118.680176,7118.680176,2127140000
27/04/2018,7195.52002,7197.149902,7083.950195,7119.799805,7119.799805,2027530000
30/04/2018,7133.950195,7169.799805,7065.410156,7066.27002,7066.27002,1987020000
01/05/2018,7053.649902,7133.27002,7036.180176,7130.700195,7130.700195,1929110000
02/05/2018,7138.450195,7169.459961,7094.720215,7100.899902,7100.899902,2144200000
03/05/2018,7065.029785,7112.589844,6991.140137,7088.149902,7088.149902,2345740000
04/05/2018,7065.669922,7228.259766,7057.890137,7209.620117,7209.620117,2022230000
07/05/2018,7241.819824,7291.740234,7235.759766,7265.209961,7265.209961,1939980000
08/05/2018,7255.339844,7278.810059,7224.700195,7266.899902,7266.899902,2054830000
09/05/2018,7281.529785,7344.799805,7259.049805,7339.910156,7339.910156,2241480000
10/05/2018,7355.899902,7414.149902,7353.629883,7404.970215,7404.970215,2233460000
11/05/2018,7393.970215,7417.669922,7372.259766,7402.879883,7402.879883,2083030000
14/05/2018,7429.450195,7458.419922,7401.890137,7411.319824,7411.319824,2075670000
15/05/2018,7361.299805,7363.52002,7320.970215,7351.629883,7351.629883,2114040000
16/05/2018,7356.220215,7413.319824,7356.160156,7398.299805,7398.299805,2083660000
17/05/2018,7379.580078,7425.390137,7350.459961,7382.470215,7382.470215,1931700000
18/05/2018,7364.339844,7381.160156,7343.970215,7354.339844,7354.339844,1966710000
21/05/2018,7406.339844,7431.830078,7368.209961,7394.040039,7394.040039,1949100000
22/05/2018,7420.850098,7432.529785,7370.330078,7378.459961,7378.459961,1908280000
23/05/2018,7335.029785,7426.779785,7334.620117,7425.959961,7425.959961,1980450000
24/05/2018,7421.990234,7435.379883,7357.5,7424.430176,7424.430176,1992460000
25/05/2018,7422.200195,7452.850098,7415.580078,7433.850098,7433.850098,1757660000
29/05/2018,7398.509766,7435.129883,7354.290039,7396.589844,7396.589844,2087370000
30/05/2018,7428.410156,7473.810059,7423.669922,7462.450195,7462.450195,2049450000
31/05/2018,7455.580078,7492.419922,7431.410156,7442.120117,7442.120117,2514610000
01/06/2018,7487.660156,7557.379883,7487.22998,7554.330078,7554.330078,2208600000
04/06/2018,7570.080078,7607.169922,7561.200195,7606.459961,7606.459961,2142790000
05/06/2018,7621.359863,7644.47998,7602.379883,7637.859863,7637.859863,2058630000
06/06/2018,7652.799805,7691.649902,7622.310059,7689.240234,7689.240234,2191750000
07/06/2018,7697.410156,7697.410156,7597.660156,7635.069824,7635.069824,2328280000
08/06/2018,7607.740234,7653.580078,7595.140137,7645.509766,7645.509766,1941580000
11/06/2018,7647.240234,7677.290039,7642.870117,7659.930176,7659.930176,1942940000
12/06/2018,7673.870117,7708.25,7669.529785,7703.790039,7703.790039,2006760000
13/06/2018,7713.899902,7748.959961,7686.649902,7695.700195,7695.700195,2172770000
14/06/2018,7723.529785,7768.600098,7723.529785,7761.040039,7761.040039,2188230000
15/06/2018,7725.029785,7755.720215,7704.339844,7746.379883,7746.379883,3043790000
18/06/2018,7692.959961,7749.359863,7676.830078,7747.029785,7747.029785,2093950000
19/06/2018,7658.470215,7727.410156,7635.72998,7725.589844,7725.589844,2269000000
20/06/2018,7764.149902,7806.600098,7755.47998,7781.509766,7781.509766,2305100000
21/06/2018,7800.299805,7803.450195,7699.200195,7712.950195,7712.950195,2315880000
22/06/2018,7739.689941,7739.709961,7679.120117,7692.819824,7692.819824,3928340000
25/06/2018,7631.120117,7639.72998,7477.72998,7532.009766,7532.009766,2415090000
26/06/2018,7553.740234,7597.490234,7527,7561.629883,7561.629883,2058640000
27/06/2018,7586.330078,7610.669922,7444.169922,7445.080078,7445.080078,2306430000
28/06/2018,7438.109863,7526.069824,7419.560059,7503.680176,7503.680176,2195400000
29/06/2018,7544.129883,7573.589844,7502.950195,7510.299805,7510.299805,2192010000
02/07/2018,7451.899902,7568.100098,7443.100098,7567.689941,7567.689941,1767910000
03/07/2018,7593.629883,7594.330078,7498.5,7502.669922,7502.669922,1179310000
05/07/2018,7550.660156,7589.189941,7511.430176,7586.430176,7586.430176,1745030000
06/07/2018,7595.930176,7695.810059,7588.649902,7688.390137,7688.390137,1704580000
09/07/2018,7731.740234,7757.279785,7702.060059,7756.200195,7756.200195,1837330000
10/07/2018,7770.629883,7777.47998,7731.97998,7759.200195,7759.200195,1725210000
11/07/2018,7698.509766,7748.160156,7696.580078,7716.609863,7716.609863,1761420000
12/07/2018,7752.709961,7825.669922,7746.759766,7823.919922,7823.919922,1926110000
13/07/2018,7827.620117,7843.52002,7803.339844,7825.97998,7825.97998,1714140000
16/07/2018,7831.740234,7838.819824,7791.97998,7805.720215,7805.720215,1730190000
17/07/2018,7751.970215,7867.149902,7749.609863,7855.120117,7855.120117,1740680000
18/07/2018,7859.430176,7863.77002,7822.830078,7854.439941,7854.439941,1857670000
19/07/2018,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1853030000
20/07/2018,7843.080078,7860.25,7815.859863,7820.200195,7820.200195,1786250000
23/07/2018,7806.930176,7846.759766,7776.549805,7841.870117,7841.870117,1654290000
24/07/2018,7914.350098,7928.790039,7814.330078,7840.77002,7840.77002,2014850000
25/07/2018,7839.089844,7933.310059,7838.759766,7932.240234,7932.240234,1902790000
26/07/2018,7848.040039,7881.299805,7834.080078,7852.180176,7852.180176,2263070000
27/07/2018,7889.75,7889.75,7698.959961,7737.419922,7737.419922,2176170000
30/07/2018,7735.27002,7740.259766,7604.240234,7630,7630,2143410000
31/07/2018,7654.589844,7709.490234,7614.839844,7671.790039,7671.790039,2195050000
01/08/2018,7701.819824,7732.680176,7670.709961,7707.290039,7707.290039,2223550000
02/08/2018,7659.52002,7808.850098,7659.52002,7802.689941,7802.689941,2081300000
03/08/2018,7819.22998,7824.060059,7783.299805,7812.009766,7812.009766,2018700000
06/08/2018,7809.540039,7859.680176,7801.879883,7859.680176,7859.680176,2238170000
07/08/2018,7878.620117,7898.200195,7868.649902,7883.660156,7883.660156,2197590000
08/08/2018,7880,7901.689941,7864.459961,7888.330078,7888.330078,2087850000
09/08/2018,7886.52002,7923.350098,7881.060059,7891.779785,7891.779785,2032950000
10/08/2018,7834.709961,7866.189941,7818.370117,7839.109863,7839.109863,2095180000
13/08/2018,7848,7888.660156,7814.27002,7819.709961,7819.709961,1914240000
14/08/2018,7847.879883,7878.22998,7815.5,7870.890137,7870.890137,1917360000
15/08/2018,7810.02002,7832.660156,7732.689941,7774.120117,7774.120117,2286960000
16/08/2018,7826.950195,7849.669922,7795.740234,7806.52002,7806.52002,1979540000
17/08/2018,7786.640137,7830.779785,7752.680176,7816.330078,7816.330078,1843150000
20/08/2018,7834.370117,7837.140137,7787.899902,7821.009766,7821.009766,1698970000
21/08/2018,7840.089844,7897.680176,7836.790039,7859.169922,7859.169922,1766630000
22/08/2018,7844.040039,7897.629883,7840.839844,7889.100098,7889.100098,1660460000
23/08/2018,7886.470215,7926.319824,7866.529785,7878.459961,7878.459961,1879890000
24/08/2018,7907.810059,7949.709961,7907.100098,7945.97998,7945.97998,1886600000
27/08/2018,7989.640137,8024.939941,7976.600098,8017.899902,8017.899902,2319130000
28/08/2018,8039.009766,8046.310059,8009.589844,8030.040039,8030.040039,1961300000
